OTU ID	Taxonomy	WINDMILL_farm-Control	WINDMILL_farm-Drought	Castle_Field_West_W-Control	Castle_Field_West_W-Drought	Jemma_6-Control	Jemma_6-Drought	Jemma_9-Control	Jemma_9-Drought	Lardon Chase-Control	Lardon Chase-Drought
004e99c9b62503d7f639eef5f3e47cca	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariomycetes_ord_Incertae_sedis;f_Junewangiaceae;g_Sporidesmiella	0	4	0	0	0	0	0	0	0	0
00ca81bd3a995b88df8c2d3d6f6c1f75	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Corticiales;f_Corticiaceae;g_Corticiaceae_gen_Incertae_sedis	0	0	0	0	0	8	0	0	0	0
00f84ed0045a28d8d79b1722f14b20b4	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Phaeosphaeriaceae	19	61	0	0	0	0	0	13	2	0
0162ca39d6b6796ed81cf7def3a5b638	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Stephanosporaceae;g_Lindtneria	0	0	0	0	0	10	0	0	0	0
01f7051580f7fd38659ddc069cc84e47	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Glomerellales;f_Plectosphaerellaceae;g_Paragibellulopsis	0	0	6	0	0	0	0	0	0	0
0230ae6c2ac9033c7a4c84574d3e2be7	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Ploettnerulaceae;g_Oculimacula	0	0	0	22	0	0	0	0	0	0
0233c7675e349bd6e86884c1c5e5b937	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Pleurotheciales;f_Pleurotheciaceae;g_Phragmocephala	0	0	0	0	0	0	0	0	5	0
02477c395c3e633e3dc4aadf9b08ebfe	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Mycosphaerellales;f_Extremaceae;g_Paradevriesia	0	0	0	0	0	8	0	0	0	0
025e9f8070cfa905aa869508c3797e82	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Cordycipitaceae;g_Beauveria	1	17	51	86	4	46	73	672	105	186
02a24ad22d8acfd3a52c46ed92c14640	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariomycetes_ord_Incertae_sedis;f_Sordariomycetes_fam_Incertae_sedis;g_Sordariomycetes_gen_Incertae_sedis	67	303	363	210	434	78	119	196	37	56
02a83624138cf8079c9611db3bae92a3	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Branch06;f_Branch06_fam_Incertae_sedis;g_Branch06_gen_Incertae_sedis	0	50	4	3	0	0	0	0	0	0
0316226c34a0b1968f72df769e6ea0f5	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Myrmecridiales;f_Myrmecridiaceae;g_Myrmecridium	100	128	0	0	0	0	0	0	52	22
044bb3a06487013a820ad42d07729917	k_Fungi;p_Ascomycota;c_Pezizomycotina_cls_Incertae_sedis;o_Pezizomycotina_ord_Incertae_sedis;f_Pezizomycotina_fam_Incertae_sedis;g_Tricellula	0	0	4	0	0	0	0	0	2	17
04bba78eb15c8c58b48e95d30569a60d	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Ophiocordycipitaceae;g_Hirsutella	0	0	0	0	0	0	0	7	0	0
051f8edafdb5786f8165f4acc585226b	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Hyaloscyphaceae;g_Hyaloscyphaceae_gen_Incertae_sedis	23	0	0	0	0	0	0	0	0	0
053ba81ae754a26329222d5a9ed943d8	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Didymosphaeriaceae	12	0	0	0	0	0	0	0	0	0
060b2a1039b3961a328ab0c2a4f67a2b	k_Fungi;p_Rozellomycota	0	0	19	2	0	0	0	0	0	0
06883c2c28cb0441e549737aa7ba4e49	k_Fungi;p_Ascomycota;c_Sordariomycetes	380	237	443	45	25	59	43	40	424	247
06f3312eb9166deee1540777be81ac84	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Magnaporthales;f_Magnaporthales_fam_Incertae_sedis;g_Magnaporthales_gen_Incertae_sedis	0	0	30	0	0	0	0	0	0	0
079240a1ba113328cf31bd0c39964cfb	k_Fungi;p_Mortierellomycota;c_Mortierellomycetes;o_Mortierellales;f_Mortierellaceae;g_Mortierella	5849	3297	1590	4016	8298	5267	6562	5897	1959	2331
07f8973a8c0b1e0ac35f3c51207e83b9	k_Fungi;p_Mucoromycota;c_Umbelopsidomycetes;o_Umbelopsidales;f_Umbelopsidaceae;g_Umbelopsis	0	0	0	0	0	0	4	36	0	0
0af48bbc7d5c49cd281045526069fbf3	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Hygrophoraceae;g_Hygrocybe	0	0	0	64	514	184	4	67	502	1240
0b84c191e6d0cfb9371098ec1a388870	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetothyriales;f_Herpotrichiellaceae;g_Phialophora	0	0	0	0	0	24	52	57	19	0
0bd1fe97f2278c1137b11dc1bd87ebb2	k_Fungi;p_Ascomycota;c_Geoglossomycetes;o_Geoglossales;f_Geoglossaceae;g_Leucoglossum	0	0	118	0	0	0	0	0	0	0
0c1057f77ad32625628530ad81bdd80c	k_Fungi;p_Basidiomycota;c_Microbotryomycetes;o_Leucosporidiales;f_Leucosporidiaceae;g_Leucosporidium	55	0	0	6	0	2	55	0	18	21
0e6aee6e5a257dd824b51f681267ca26	k_Fungi;p_Monoblepharomycota;c_Hyaloraphidiomycetes;o_Hyaloraphidiales;f_Hyaloraphidiales_fam_Incertae_sedis;g_Hyaloraphidiales_gen_Incertae_sedis	0	3	0	0	0	0	0	0	42	23
0fa399b7241202df940e661806c94e3c	k_Fungi;p_Ascomycota;c_Pezizomycotina_cls_Incertae_sedis;o_Pezizomycotina_ord_Incertae_sedis;f_Pezizomycotina_fam_Incertae_sedis;g_Arcuadendron	0	0	9	97	0	50	0	0	42	128
1047020da821bf9d23345e6e6782b8d7	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetothyriales;f_Cyphellophoraceae;g_Cyphellophoraceae_gen_Incertae_sedis	0	0	0	11	5	5	3	19	0	7
1074a3eac28d0f9c04400850e20f1d8c	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Cantharellales;f_Cantharellales_fam_Incertae_sedis;g_Minimedusa	0	35	72	0	51	62	6	0	0	0
10909027ada9e90268cb26c8a7ef20e4	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Cordycipitaceae;g_Cordyceps	49	62	0	0	38	58	64	169	0	0
10e061d039e7376da95ffbfcf60d3f55	k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Pichiaceae;g_Ogataea	0	0	0	0	0	0	0	0	0	13
110584610e8cd60350f824ae82d54e45	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Dictyosporiaceae	0	0	0	0	12	0	74	16	0	0
124fd52ca8255d754831325c98403e32	k_Fungi;p_Basidiomycota;c_Exobasidiomycetes;o_Entylomatales;f_Entylomataceae;g_Entyloma	0	6	0	0	0	0	0	0	4	2
128f30cb881eefba89f02017ab9c54a8	k_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Pezizaceae;g_Peziza	0	0	0	0	0	17	0	0	0	0
12d0d607a39f00e2c5321c0355124443	k_Fungi;p_Chytridiomycota;c_Rhizophlyctidomycetes;o_Rhizophlyctidales;f_Rhizophlyctidaceae;g_Rhizophlyctis	0	0	0	6	0	0	0	0	0	31
1316cd353b196d2a50820897064270fa	k_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Pyronemataceae;g_Paratricharina	0	0	566	0	2	2	0	0	0	0
13912b620d0333f28cafaade88c11764	k_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Pezizaceae;g_Boudiera	0	0	0	0	0	0	0	0	2	0
13e7b8a06495a2a02960d987f52945c4	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Dothideales;f_Saccotheciaceae;g_Aureobasidium	0	0	0	0	38	13	27	27	0	0
140aba5ce629287f9f498bd4089d1e61	k_Fungi;p_Glomeromycota;c_Glomeromycetes	0	0	0	6	2	9	0	6	0	0
142ab22e324e4fa25865ce9a4c1db013	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellomycetes_ord_Incertae_sedis;f_Tremellomycetes_fam_Incertae_sedis;g_Tremellomycetes_gen_Incertae_sedis	0	1	32	0	19	11	71	105	0	0
146c8d635c30e2d6ace25504f85905b9	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Bulleribasidiaceae;g_Dioszegia	0	1	12	0	0	0	9	22	0	0
14ee2d0d6431b9d901bd86b17851186a	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Helotiaceae	0	5	0	0	0	0	0	0	0	0
151196f9101265e9604d47a3800bf8f6	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Protocreopsis	302	268	19	31	20	0	39	37	0	0
1536560df83c885ca7c1f890df55d844	k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Debaryomycetaceae;g_Debaryomyces	0	0	5	0	0	0	0	0	0	8
155874693edd29cb83c2f7098f51ae46	k_Fungi;p_Basidiomycota;c_Microbotryomycetes;o_Sporidiobolales;f_Sporidiobolales_fam_Incertae_sedis;g_Sporidiobolales_gen_Incertae_sedis	0	0	8	30	22	1	14	22	5	33
1632119467a8952c964b5cc892e7b0ae	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Bolbitiaceae;g_Conocybe	4	0	7	9	5	0	0	0	0	10
163eb388a69d5c6ead8ba0dfc87c7a6a	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Pleosporales_fam_Incertae_sedis;g_Pleosporales_gen_Incertae_sedis	368	152	159	48	62	98	159	201	140	91
165464e88f889ae4fb1df7f8836e411d	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetothyriales	0	0	0	0	0	0	0	0	5	0
181d567814ac066768b77e5c4c8ab9c8	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Microascales;f_Microascaceae;g_Gamsia	63	0	0	0	0	8	0	0	17	25
188b61ed98c92d73607f4d4e2e70f02e	k_Fungi;p_Ascomycota;c_Leotiomycetes	0	12	0	0	0	27	0	10	2	0
18925596d0295138bf1b0adba4369ad5	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Chaetomiaceae;g_Mycothermus	0	0	24	12	0	0	0	0	0	0
18e70eec63299769ee091edcbe7b1003	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Entrophosporales;f_Entrophosporaceae;g_Claroideoglomus	19	3	3	0	0	0	0	0	0	0
18ed9bd3251b47d89a67257c56389bd6	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Ophiocordycipitaceae;g_Ophiocordycipitaceae_gen_Incertae_sedis	3	0	0	0	0	0	0	0	0	0
18f85a03253aa13b7672ceec011f3a1e	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Physalacriaceae;g_Armillaria	0	0	0	4	0	0	0	0	0	0
1c71746db12ad36b906f3f5fae612574	k_Fungi;p_Ascomycota;c_Orbiliomycetes;o_Orbiliales;f_Orbiliaceae;g_Dactylella	0	0	0	6	0	0	0	0	1	0
1c8a1230fbaec69508566d522b1e0294	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Alloacremonium	60	0	185	57	0	65	22	6	124	152
1ca1add1564014cf2b13e0009966c805	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Microascales;f_Microascaceae;g_Kernia	0	0	19	0	0	0	0	0	17	21
1cd9d80099da09e458c52f59f276ccf6	k_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Pyronemataceae;g_Scutellinia	0	5	67	19	0	14	0	0	5	9
1db02d5b1cacf8c6df6b5e44a58543a8	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Glomerellales;f_Plectosphaerellaceae;g_Sodiomyces	0	0	27	52	0	0	0	0	0	0
1dd59657c809dcbc0d981e96c67105f1	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Sordariaceae;g_Neurospora	0	0	12	0	15	20	11	0	0	0
1ed90bf6cb9c024686a2c5f078758f5a	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Clavicipitaceae;g_Marquandomyces	309	270	0	0	0	0	141	92	0	0
1ffed12e3239c98d69c162a0524694bf	k_Fungi;p_Aphelidiomycota;c_Aphelidiomycota_cls_Incertae_sedis;o_Aphelidiomycota_ord_Incertae_sedis;f_Aphelidiomycota_fam_Incertae_sedis;g_Aphelidiomycota_gen_Incertae_sedis	0	0	49	26	0	22	5	10	2	6
215d67e05adf52b839d932a5ba3b2077	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Neoschizotheciaceae;g_Apodus	53	378	39	87	208	163	41	39	118	180
223e93986d833f06257c449fc9c2a280	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Bulleraceae;g_Bulleraceae_gen_Incertae_sedis	0	10	0	0	0	0	0	0	0	0
227fd7a1833f4cc2f5ff0cf0c346cc5b	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Crepidotaceae;g_Simocybe	0	0	3	0	0	0	0	0	0	0
233cc72bc3cc267c8381cc2bfb01d70a	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Phaeosphaeriaceae;g_Neosetophoma	45	16	0	5	0	9	0	0	22	46
234455c79e4760cdb172962d17ebc446	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Ijuhya	0	0	0	0	0	0	0	0	12	11
23648221dc9940052195d1763f09f6f5	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Bulleraceae;g_Bullera	0	0	0	0	0	0	13	4	0	0
2482dbcfc0a12b1beb3147f0d4d25839	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Rhynchogastremaceae;g_Papiliotrema	9	2	0	0	10	0	0	1	0	7
253f437cb1cf629fd6c53a691fc895e2	k_Fungi;p_Chytridiomycota;c_Chytridiomycetes;o_Chytridiomycetes_ord_Incertae_sedis;f_Chytridiomycetes_fam_Incertae_sedis;g_Olpidiaster	0	11	3	0	41	47	0	0	36	42
2641be6d1fb2164b7c1243d2b57b069c	k_Fungi;p_Mortierellomycota;c_Mortierellomycetes;o_Mortierellales;f_Mortierellaceae;g_Mortierellaceae_gen_Incertae_sedis	259	781	95	18	426	1093	930	611	184	320
2699add5d5b002c957a0c012da6b5f6f	k_Fungi;p_Zoopagomycota;c_Zoopagomycetes;o_Zoopagales;f_Piptocephalidaceae;g_Syncephalis	115	1077	165	488	369	360	255	161	199	104
26d60ac536ca63262b17af42a559ffb3	k_Fungi;p_Ascomycota;c_Orbiliomycetes;o_Orbiliales;f_Orbiliales_fam_Incertae_sedis;g_Orbiliales_gen_Incertae_sedis	0	5	0	4	0	0	0	2	53	34
26e0070c94dcc0c8039086653888fef2	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Muyocopronales;f_Muyocopronaceae;g_Leptodiscella	0	29	4	0	11	8	14	6	22	4
270034f0578580d51851c17104772b3e	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Sporormiaceae;g_Sporormiaceae_gen_Incertae_sedis	0	0	0	0	0	0	0	0	10	0
2788c636c277b8b06e707574881de4b5	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales	60	104	74	39	111	62	55	37	667	546
27cce0a9409a8505266db35002a46c4a	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Cystofilobasidiales;f_Cystofilobasidiaceae;g_Cystofilobasidium	0	0	0	19	0	0	0	0	0	0
29a1c412030a097212863c6d0409b4ad	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Limnoperdaceae;g_Limnoperdaceae_gen_Incertae_sedis	0	6	0	0	0	0	0	0	0	0
29c731292f10382c505d72b8e7c969fe	k_Fungi;p_Chytridiomycota;c_Rhizophydiomycetes;o_Rhizophydiales;f_Alphamycetaceae;g_Alphamycetaceae_gen_Incertae_sedis	9	48	37	37	52	13	0	0	17	3
2a500208789c2bb0c41e7801098f9337	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Magnaporthales;f_Magnaporthaceae;g_Pseudophialophora	0	0	44	13	0	0	0	0	0	0
2cc0208145ad97ee001a5742dfcdb546	k_Fungi;p_Glomeromycota;c_Archaeosporomycetes;o_Archaeosporales;f_Archaeosporales_fam_Incertae_sedis;g_Archaeosporales_gen_Incertae_sedis	11	25	0	3	0	0	0	0	0	0
2f131a296ecb0b7c279d0ef46bcaa9d2	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Lasiosphaeriaceae;g_Apiosordaria	6	32	216	20	1	13	0	25	16	0
2fac7866681843ac6ca887ed0be36051	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Leptosphaeriaceae;g_Alloleptosphaeria	0	0	0	0	0	11	0	0	0	0
2ff26e66a6cb32802608be25960c3731	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Microascales;f_Microascaceae;g_Microascaceae_gen_Incertae_sedis	0	0	16	17	0	0	0	0	0	0
2ffb4ef99b4cc0b359402af118bd3045	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Didymosphaeriaceae;g_Bimuria	0	35	0	0	0	0	0	0	0	0
30875bd9be5ca3181ee9a7d901a15381	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Cryptococcaceae;g_Cryptococcus	34	19	0	0	7	14	0	0	0	3
30d9065187f5786e0176ab16c9f8e539	k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetales_fam_Incertae_sedis;g_Saccharomycetales_gen_Incertae_sedis	10	21	9	0	7	0	0	0	0	0
30e6fec8ec4aed2ce1ca5cd0aa431a5c	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Cantharellales;f_Ceratobasidiaceae;g_Ceratobasidiaceae_gen_Incertae_sedis	0	0	8	0	0	0	0	0	0	0
31604e1df27291116a71346824b6b5d7	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Neopyrenochaetaceae;g_Neopyrenochaeta	79	47	0	22	17	189	10	64	29	74
3163e28d1a9de88d11cef4d1646e4cd5	k_Fungi;p_Ascomycota;c_Ascomycota_cls_Incertae_sedis;o_Ascomycota_ord_Incertae_sedis;f_Ascomycota_fam_Incertae_sedis;g_Volucrispora	0	5	0	28	0	0	0	0	0	0
31710f04c1d3def7bfea4ec1a43757f0	k_Fungi;p_Ascomycota	250	148	156	321	413	451	521	479	331	709
318047912296000bc6bd8772c3397f3c	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Agaricales_fam_Incertae_sedis;g_Panaeolus	9	16	0	0	0	2	0	0	0	0
32a7a46f53859f748f442b2f38a85b28	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_Hyaloriaceae;g_Hyaloriaceae_gen_Incertae_sedis	0	0	0	0	53	12	0	3	0	0
32e315833e2fffe7ffa8cfb7836fd5ad	k_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Pezizales_fam_Incertae_sedis;g_Pezizales_gen_Incertae_sedis	0	6	6	6	52	119	366	432	34	12
32f130a9a0ddc908b77b46dbe50078c2	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Cantharellales;f_Ceratobasidiaceae;g_Ceratobasidium	0	10	0	0	0	0	0	0	0	0
331e2080b4eeed67720941fb2d34ca82	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Onygenales;f_Onygenaceae;g_Onygenaceae_gen_Incertae_sedis	0	0	0	29	0	1	0	8	13	0
3320994f51a75754b628074b90da27d0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Coniochaetales;f_Coniochaetaceae;g_Coniochaeta	51	53	15	8	0	0	45	11	21	17
33adac43d1106225f6f44a857f3b681b	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_Ilyonectria	313	284	390	275	79	190	99	127	359	165
34d5a0367b1fc5f12f0c456c51accc01	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Clavicipitaceae;g_Keithomyces	534	1481	0	3	0	0	25	94	0	3
35308e278eb2f08a8ef6a6b02f3a54f9	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Clavariaceae;g_Clavaria	0	30	484	277	385	228	68	84	76	31
